ja4jack,0.703864734,-0.631400966,0.072463768
JacobWampler18,0.615384615,-0.166666667,0.448717949
jamie_pryce,0.605531295,-0.62154294,-0.016011645
JessiFreerickss,1.010471204,-0.691099476,0.319371728
JJaisler,0.857142857,-0.971428571,-0.114285714
JoshInnes_WIP,0.613508443,-1.581613508,-0.968105066
JungnanKang,0,0,0
kaitlint66,0,-0.333333333,-0.333333333
KaitlynnAjzensz,0.982292637,-0.603914259,0.378378378
KaranJa23931874,2.145348837,-0.127906977,2.01744186
Kassieebear,0.537313433,-0.343283582,0.194029851
kayla_watt13,0.609275731,-0.749047014,-0.139771283
kecarter_,0.347758887,-0.617619784,-0.269860896
kenilworthBar,0.84,-0.16,0.68
kinglamboheat21,0.880177515,-0.767751479,0.112426036
kirstopher,0.984503191,-0.256153145,0.728350046
KnuteNutr,1.040816327,-0.06122449,0.979591837
KSwarringin,1.389534884,-0.534883721,0.854651163
LadiiYams,0.887257964,-1.185821362,-0.298563398
LauraSymonxo,0.598728497,-0.445026178,0.153702319
Leo_Bancroft,1.651750973,-0.116731518,1.535019455
lfgariglio,0.03030303,0,0.03030303
Lifefactss__,0.527777778,-0.55,-0.022222222
lifenutrition,1.165747549,-0.315257353,0.850490196
Liguirofobico,0.119819141,-0.130746044,-0.010926903
Live_Love_Nice,2.913043478,-0.565217391,2.347826087
loa_marissa,0.555555556,-0.481481481,0.074074074
LokilAQW,0.510416667,-0.364583333,0.145833333
LongLiveAnt,0.486886763,-0.718913915,-0.232027152
loudpayne,0,0,0
LuciDeacon,1.017301038,-0.648788927,0.368512111
luis_mbo,0.080428954,-0.186518575,-0.106089621
Lynnielou77,1.173913043,-0.270321361,0.903591682
M4D31YN,0.646584939,-0.260595447,0.385989492
maivelous,0,0,0
Makakaila,0.374041901,-0.490035769,-0.115993868
Marvel_Life,0.5,0,0.5
mat7t7,0.662983425,-0.163904236,0.49907919
mathewflorence3,0.507853403,-0.486910995,0.020942408
mathewmm28,0.785202864,-0.450278441,0.334924423
matttiiiii,1.255725191,-0.21437659,1.041348601
mayraylikesmen,0.690697674,-0.420930233,0.269767442
mearrbearr,0.5190625,-0.566875,-0.0478125
MeganSigrist,0.974358974,-0.273504274,0.700854701
Melizmelon,0.676379417,-0.50216987,0.174209547
Meryconley,0.098360656,-0.263509411,-0.165148755
midnightcrawls,0.631965707,-0.827924066,-0.195958359
MotorPartsDir,1.902536716,-0.073431242,1.829105474
MSfunsize69,0.523057078,-1.1641406,-0.641083521
msmaddierae,0.424242424,-0.212121212,0.212121212
MUFCfanclub,0.834628536,-0.230338825,0.604289711
MusicAchCouncil,1.337962963,-0.060185185,1.277777778
MyBoysMumx2,0.660311958,-0.824956672,-0.164644714
MyLifeIsSMG,0.279693487,-0.034482759,0.245210728
NakelleLoveshim,0.503267974,-0.696078431,-0.192810458
NDolegiewicz,0.405333333,-0.015333333,0.39
neetchi,0.46969697,-0.318181818,0.151515152
negreteeashley,2.379525593,-0.213483146,2.166042447
ngrmhl,0.31147541,-0.06557377,0.245901639
niall4chicken,0.777777778,-0.194444444,0.583333333
nickmanchip,0.483333333,-0.216666667,0.266666667
nienlam,0.715942029,-0.266666667,0.449275362
NNGGMarbellaSP,0.114328808,-0.08627451,0.028054299
NoName40672977,0.19266055,-0.802752294,-0.610091743
officer_trey,1,-0.110091743,0.889908257
Oh_moreninha,0.090909091,0,0.090909091
OhHi_ImDamoo,0.52978254,-0.630318311,-0.100535771
OlgaGpe,0.054545455,-0.327272727,-0.272727273
Olivia_Howship,1.096057348,-0.527598566,0.568458781
omggaby,0.87004104,-0.404924761,0.465116279
ontarioweeds,0.515295717,-0.522433719,-0.007138001
OutlookFromHere,0.705357143,-0.410714286,0.294642857
Patella_LG,1.379844961,-0.15245478,1.227390181
patharpermq,0.709677419,-0.322580645,0.387096774
Paulyn96,1.416666667,0,1.416666667
perfect_isha,0.7,-0.116666667,0.583333333
Pigsblow1,0.357723577,-0.451219512,-0.093495935
QuboPass,0.46686747,-0.25,0.21686747
QuentinBavridge,1.517667845,-0.567137809,0.950530035
RaeyvenSong,0.834437086,-0.165562914,0.668874172
red_55_,0.631840796,-1.004975124,-0.373134328
red_fen,0.448387097,-0.85483871,-0.406451613
redtubekefera,0,0,0
ReeEcclestone,0.904264578,-0.724978242,0.179286336
rentaterminal,0.18636499,-0.604048824,-0.417683834
Roma__Capoccia,0.607003891,-0.180933852,0.426070039
RoraBartolomeu,0.818499127,-0.534031414,0.284467714
RueTheDayBand,0.940594059,-0.079207921,0.861386139
samiran1109,0.494088363,-0.383322962,0.110765401
SantinoPanone,0.626387982,-0.913128674,-0.286740692
sayydayy,0.785425101,-0.587044534,0.198380567
scharapindaniil,0.4,0,0.4
Seandonovan94,1.386967264,-0.178814083,1.208153181
sebaalegui,0,-0.1,-0.1
Shannaaaa_,0.545647558,-0.632696391,-0.087048832
Shannonlatoya08,0.411655301,-1.459082455,-1.047427154
shilah_boo17,0.3,-0.347058824,-0.047058824
SiouxieAbell,1.076738609,-0.645083933,0.431654676
Snaildot,0.825314128,-0.303401778,0.521912351
SnootyKyraK_,0.445615122,-1.815618221,-1.370003099
Soffia0620,0.068866111,-0.225816784,-0.156950673
sooomanyshrimp,0.764832462,-0.833691977,-0.068859514
specialjayuk,0.880539499,-0.157996146,0.722543353
SpitOnMeNow,0.725768322,-0.917257683,-0.191489362
StarksWeek,0,0,0
stephengood08,1.328340324,-0.215698023,1.112642301
SumMannShit,0.418518519,-2.066049383,-1.647530864
SwagGirl96,0.892857143,-0.142857143,0.75
Tex2WestSeattle,0.636333444,-0.483892395,0.152441049
TheCPU001,1.750075735,-0.081187519,1.668888216
theDRAMAQUEENb,0.800884956,-0.305309735,0.495575221
TheHireRightGrl,0.555932203,-0.206779661,0.349152542
TIANNA302,0.95,-0.25,0.7
trevorjanes23,0.401639344,-0.06557377,0.336065574
TriciaADay,0.933184855,-0.203786192,0.729398664
Trip_Maverick,0.631905649,-0.490068281,0.141837368
TutRaygoza,0.375838926,-0.228187919,0.147651007
Tyler_Stunt,0.508064516,-0.177419355,0.330645161
ursinha123,0.737654321,-0.595679012,0.141975309
userSet,0,0,0
VoicePriestess,0.632653061,-0.464285714,0.168367347
watcher256,1.160714286,-0.202380952,0.958333333
wh__destiny,0.606877323,-0.000929368,0.605947955
WINTER_004,1.067567568,-0.277027027,0.790540541
WlassM,0.29068323,-0.201863354,0.088819876
wvrglenn4,0.410394265,-0.145758662,0.264635603
xkatiealishax,0.625287356,-0.648275862,-0.022988506
yas88888,0,-0.048387097,-0.048387097
yupitstifftiff,0.650900214,-1.180958193,-0.53005798
zion_diaz13,0.636363636,-0.636363636,0
zoogirltoo,0,0,0
,,-0.397948596,
