class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
15,184,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0
22,185,0,0.04,0,0.05,0,0,0.03,0.06,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.64,0,0,0,0.01,0,0,0
3,186,0,0,0.01,0.48,0.03,0,0,0.01,0.1,0,0,0,0,0,0,0.19,0,0,0,0.07,0.05,0,0,0,0,0.01,0.03,0,0,0
11,187,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,188,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0.02,0,0,0,0,0.24,0.03,0.05,0,0,0
15,189,0,0,0,0.09,0.12,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0.02,0.06,0,0,0,0,0,0.15,0,0,0
15,190,0,0,0.08,0,0.01,0,0,0,0.16,0,0,0,0,0,0,0.54,0,0,0,0.1,0,0,0.02,0,0,0.03,0.01,0,0,0
15,191,0,0,0.01,0,0.15,0,0,0,0.02,0,0,0,0,0,0,0.69,0,0.04,0,0.05,0,0,0,0,0,0,0,0.02,0,0
27,192,0,0,0.06,0.03,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0.71,0,0
25,193,0,0,0,0.08,0.08,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.12,0.03,0,0,0,0,0.64,0,0,0,0
17,194,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.86,0,0,0,0,0,0,0.02,0,0,0,0,0
3,195,0,0,0.05,0.46,0.04,0,0,0,0,0,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.28,0,0.02,0.05,0,0
22,196,0,0.02,0,0.13,0,0,0,0,0,0,0.08,0,0,0,0,0.11,0.08,0,0,0.08,0,0,0.34,0,0.03,0,0,0.1,0,0
15,197,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.03,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,198,0,0,0,0.4,0.04,0,0,0,0,0,0,0,0,0,0,0.35,0.05,0.01,0,0,0,0,0,0,0.12,0,0,0,0,0
19,199,0,0,0.05,0.09,0.01,0,0,0.02,0.02,0,0,0,0,0,0,0.16,0,0,0,0.52,0.06,0,0.03,0,0.01,0,0,0,0,0
11,200,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,201,0,0.24,0.06,0,0.07,0,0.21,0,0,0,0,0,0,0.1,0.08,0,0.1,0,0,0,0,0,0.02,0.06,0.07,0,0,0,0,0
15,202,0,0,0.05,0,0.23,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.18,0,0,0,0,0,0,0,0.07,0,0
24,203,0,0,0,0.15,0,0.01,0,0,0,0,0,0,0,0,0,0.13,0.02,0,0,0.03,0.23,0,0.13,0,0.24,0,0.05,0,0,0
25,204,0,0,0,0.02,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0.66,0,0,0,0
7,205,0,0.14,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,206,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0.73,0,0,0,0.13,0,0,0.06,0,0
27,207,0,0,0.14,0,0.03,0,0,0.01,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.22,0,0.02,0.51,0,0
21,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0
24,209,0,0,0,0.18,0,0,0,0.08,0.12,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.09,0
15,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.02,0,0,0.04,0.04,0,0,0,0.02,0,0.06,0,0,0
15,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,212,0,0,0.03,0,0,0,0,0.01,0.12,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.76,0,0,0.03,0,0,0,0
9,213,0,0.16,0,0,0,0,0,0,0,0.53,0,0.19,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,214,0,0,0,0.04,0.01,0,0,0.01,0,0.02,0,0,0,0,0,0.03,0.03,0,0,0.44,0,0,0.05,0,0,0,0.02,0.32,0,0
19,215,0,0,0,0.03,0,0,0,0,0.09,0,0,0,0,0,0,0.17,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0
19,216,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.09,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0
15,217,0,0,0.04,0.01,0.08,0,0,0.01,0,0,0,0,0,0,0,0.57,0.02,0,0,0.01,0.13,0,0,0,0,0,0.09,0,0,0
26,218,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.09,0,0,0.24,0.04,0,0,0,0,0,0.61,0,0,0
15,219,0,0,0.03,0,0.13,0,0,0,0.01,0,0,0,0,0,0,0.41,0,0,0,0,0.32,0,0,0,0,0,0.05,0,0,0
15,220,0,0,0.02,0.12,0.04,0,0,0,0.02,0,0,0,0,0,0,0.48,0,0,0,0.16,0.1,0,0,0,0.03,0,0,0,0,0
8,221,0,0,0.1,0.02,0,0,0,0,0.4,0.01,0,0,0,0,0,0.36,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
2,222,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.01,0.36,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0
10,223,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.01,0.01
22,224,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0
10,225,0,0,0,0,0,0.03,0,0,0,0,0.53,0,0,0.02,0,0,0.15,0.01,0,0,0,0,0.02,0,0.2,0,0,0,0,0
3,226,0,0,0,0.3,0.02,0,0,0,0,0,0.05,0,0,0,0,0.06,0.01,0,0,0.18,0,0.2,0.02,0,0,0,0.12,0,0,0
12,227,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
20,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0.39,0.16,0,0,0,0
19,230,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0
24,231,0,0,0.13,0.3,0,0,0,0,0,0,0,0,0,0,0,0.03,0.15,0,0,0,0,0,0,0,0.38,0,0,0,0,0
8,232,0,0.02,0.02,0,0.01,0,0,0.1,0.23,0,0,0,0,0,0.01,0,0,0,0,0,0.07,0,0.22,0,0.12,0.01,0,0.01,0.16,0
15,233,0,0,0,0.23,0,0,0,0,0.16,0,0.06,0,0,0,0,0.45,0,0.02,0,0.04,0,0,0,0,0.02,0,0,0,0,0
8,234,0,0,0.01,0,0,0,0,0,0.42,0,0,0,0,0,0,0.14,0,0,0,0.07,0,0.31,0,0,0,0.02,0,0,0,0
26,235,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0,0.02,0,0,0,0.03,0.02,0,0,0.18,0,0.02,0.06,0.23,0.18,0,0
1,236,0,0.17,0.02,0.09,0.12,0,0,0.14,0,0,0,0,0,0,0,0.06,0,0,0.02,0.03,0,0,0.02,0,0.11,0.03,0.17,0,0,0
2,237,0,0,0.45,0,0.2,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.01,0.07,0,0.07,0,0,0
10,238,0,0,0,0,0,0.02,0,0,0,0,0.35,0.3,0,0,0,0,0.05,0,0,0,0.04,0,0.05,0,0.13,0.02,0,0,0.01,0
19,239,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0.05,0,0,0
11,240,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,241,0,0,0.11,0.15,0.22,0,0,0,0.04,0,0,0,0,0,0.03,0,0.02,0,0,0,0,0,0.01,0,0.25,0,0.02,0.13,0,0
26,242,0,0.15,0,0.13,0,0.12,0,0,0.22,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
19,243,0,0,0,0.04,0,0.02,0,0,0.03,0,0.05,0,0,0,0.01,0.26,0,0,0,0.42,0.16,0,0,0,0,0,0,0,0,0
10,244,0,0.02,0,0,0,0,0.03,0,0,0,0.72,0,0,0,0.01,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0
29,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8,246,0,0,0,0,0,0,0,0.04,0.45,0,0,0,0,0,0.38,0,0.03,0,0,0,0,0.03,0,0,0.02,0,0,0,0,0
19,247,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.37,0.04,0,0,0.42,0,0,0,0,0,0,0.11,0,0,0
3,248,0,0,0,0.74,0.1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.01,0.07,0,0,0,0,0.01,0,0.02,0,0
15,249,0,0,0,0,0,0,0,0.05,0.02,0,0,0,0,0,0,0.53,0,0,0,0.07,0,0.31,0,0,0,0,0,0,0,0
20,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0.17,0,0.14,0,0,0.22,0.04,0
15,251,0,0,0,0.21,0.07,0,0,0,0.04,0,0,0,0,0,0,0.5,0,0,0,0.09,0,0,0,0,0,0,0.08,0,0,0
29,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
8,253,0,0,0,0,0,0,0,0.02,0.54,0.01,0,0.14,0,0,0,0.21,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0
16,254,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0
21,255,0,0,0,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0.08,0,0.02,0,0.04,0,0.57,0,0,0,0,0.05,0.16,0,0
15,256,0,0,0,0,0.07,0,0,0,0,0.05,0.12,0,0,0,0,0.45,0.03,0,0,0.26,0,0,0,0,0,0,0,0,0.01,0
3,257,0,0,0,0.63,0.01,0.01,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0.02,0.04,0,0,0,0.21,0,0,0,0,0
15,258,0,0,0.16,0,0.12,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0
11,259,0,0,0,0,0,0,0,0.06,0.1,0,0,0.64,0,0.11,0,0,0,0.02,0,0,0,0,0,0,0,0,0.06,0,0,0
15,260,0,0,0.01,0.03,0.1,0,0,0,0.01,0,0.01,0,0,0,0,0.54,0,0,0,0.21,0,0,0,0,0,0,0.06,0,0,0
15,261,0,0,0.01,0.27,0.07,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.14,0.05,0,0,0,0.02,0,0.12,0,0,0
21,262,0,0,0,0,0,0,0.04,0.11,0.01,0,0,0,0,0,0.07,0,0,0,0.05,0,0,0.61,0,0,0.02,0.01,0,0.05,0,0
3,263,0,0,0,0.38,0.06,0,0,0,0.04,0.02,0,0,0,0,0,0,0.06,0.01,0,0.02,0.02,0,0.03,0,0.27,0.04,0.04,0,0,0
11,264,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
21,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.09,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0
16,266,0,0,0,0.11,0,0,0,0,0,0.01,0,0,0,0,0,0.13,0.22,0,0,0.1,0,0,0.22,0,0.11,0,0.06,0,0,0
15,267,0,0,0.04,0.03,0.04,0,0,0,0.12,0,0,0,0,0,0,0.45,0,0,0,0.02,0.13,0,0,0,0,0,0.15,0,0,0
2,268,0,0,0.28,0,0.11,0.02,0,0,0.02,0,0,0,0,0,0,0.19,0,0,0,0,0.11,0,0.23,0,0,0,0.01,0,0,0
10,269,0,0,0,0,0,0.02,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.03,0
22,270,0,0,0.12,0.25,0.08,0,0,0,0,0.04,0,0,0,0,0.01,0,0,0,0.01,0.07,0,0,0.3,0,0.05,0,0,0,0,0
11,271,0,0,0.03,0.03,0,0.02,0,0,0.14,0,0,0.46,0,0,0,0,0,0,0,0.02,0,0,0.04,0,0.26,0,0,0,0,0
15,272,0,0,0,0,0,0,0,0,0.09,0,0.01,0,0,0,0,0.3,0.03,0,0,0.09,0.19,0,0,0,0,0,0.28,0,0,0
15,273,0,0.03,0.01,0,0,0,0,0,0.25,0,0,0,0,0,0,0.65,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
24,274,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0
15,275,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,276,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.49,0.06,0,0,0.27,0,0,0,0,0,0,0.14,0,0,0
27,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.03,0,0,0,0,0,0,0,0,0,0.86,0,0
19,278,0,0,0.11,0,0,0,0,0,0,0.08,0,0,0.01,0,0,0,0,0,0,0.58,0.14,0,0.06,0,0,0,0,0,0,0
15,279,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0.25,0,0,0,0,0,0,0.02,0,0,0
15,280,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0.03,0.15,0,0,0,0,0,0.02,0,0,0
15,281,0,0,0.01,0.1,0,0,0,0,0.04,0,0.01,0,0,0,0,0.43,0,0,0,0.03,0,0.15,0,0,0.02,0,0.2,0,0,0
25,282,0,0,0.03,0.17,0.12,0,0,0,0.01,0.04,0,0,0,0.02,0,0.02,0,0,0,0.23,0.06,0,0,0,0,0.28,0,0,0,0
20,283,0,0,0.03,0.07,0,0,0,0,0.02,0,0.02,0,0,0,0,0.07,0.02,0,0,0,0.4,0,0,0,0.3,0,0.02,0,0,0
3,284,0,0,0,0.43,0,0,0,0.03,0,0,0.05,0,0,0,0,0,0.07,0,0,0.21,0,0.01,0.03,0,0.13,0,0,0,0,0
20,285,0,0,0,0.27,0,0,0,0,0,0,0.04,0,0,0,0,0.2,0,0,0,0.1,0.36,0,0,0,0.03,0,0,0,0,0
19,286,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0
15,287,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0.51,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0
16,288,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0
11,289,0,0,0,0,0,0,0,0,0,0,0,0.99,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,290,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,291,0,0,0,0,0,0,0,0.36,0.02,0,0,0,0,0,0,0.56,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
27,292,0,0,0,0,0.13,0,0,0,0,0,0.15,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0.22,0,0,0.45,0,0
16,293,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0
4,294,0,0,0.11,0.09,0.52,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.01,0,0,0,0,0,0.04,0.13,0,0
8,295,0,0,0.05,0,0.15,0,0,0.08,0.38,0.03,0,0,0,0,0,0.03,0,0,0,0,0,0,0.25,0,0,0.02,0,0,0,0
8,296,0,0,0.08,0,0.01,0,0,0,0.28,0,0,0.27,0,0,0,0.01,0,0,0,0,0.04,0,0.02,0,0.27,0,0,0,0,0
18,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0.05,0,0,0,0
0,298,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
26,299,0,0,0.04,0.01,0.23,0,0,0,0.07,0,0,0,0,0.08,0,0.09,0,0,0,0.09,0.1,0,0,0,0,0,0.24,0,0,0
10,300,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.08,0,0,0.11,0
1,301,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,302,0,0,0,0,0,0,0,0,0,0.97,0.02,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
21,303,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
19,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0
3,305,0,0,0,0.23,0.01,0,0,0,0,0,0.19,0,0,0,0,0.05,0.21,0,0,0.06,0,0,0,0,0.21,0,0.01,0.01,0,0
24,306,0,0,0,0.18,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0.23,0,0.01,0,0.45,0,0.03,0,0,0
15,307,0,0,0.06,0,0,0,0,0,0,0.01,0,0,0,0,0,0.84,0,0,0,0,0,0,0.07,0,0,0,0.01,0,0,0
21,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.25,0,0
9,309,0,0,0,0,0,0,0,0,0.11,0.69,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,310,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0.21,0.74,0,0,0,0,0,0,0,0,0
2,311,0,0,0.31,0.28,0.15,0,0,0,0,0,0.04,0,0,0,0,0.1,0,0,0,0.05,0,0,0,0,0,0,0.06,0,0,0
25,312,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0
15,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,314,0,0,0.02,0.39,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.03,0,0
15,315,0,0,0,0,0.29,0,0,0,0.18,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,316,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.22,0,0,0,0,0,0.66,0,0,0,0,0,0.02,0,0
15,317,0,0,0,0.08,0.03,0,0,0,0,0,0.02,0,0,0,0,0.51,0,0,0,0.22,0.01,0,0.03,0,0.03,0,0.06,0,0,0
25,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0.19,0,0.52,0,0,0,0
15,319,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.65,0,0,0,0.26,0.06,0,0,0,0,0,0,0,0,0
8,320,0,0,0,0.03,0,0,0,0.01,0.6,0,0,0,0,0,0.17,0.08,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0
14,321,0.03,0.02,0,0,0.02,0,0.03,0.13,0.31,0,0,0,0,0,0.43,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0
20,322,0,0,0,0.02,0,0,0,0,0.01,0,0.23,0,0,0,0,0.02,0,0,0,0.24,0.43,0,0,0,0.02,0,0.01,0,0,0
20,323,0,0,0.01,0.05,0.13,0,0,0,0.02,0,0,0,0,0,0,0.09,0,0,0,0.02,0.44,0,0,0,0.13,0,0.09,0,0,0
7,324,0,0,0,0,0,0,0,0.53,0.36,0,0,0,0,0,0,0.03,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0
26,325,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.19,0,0,0,0,0,0,0.52,0,0,0
15,326,0,0,0,0.02,0,0,0,0,0.09,0,0,0,0,0,0,0.79,0,0,0,0.08,0.01,0,0,0,0,0,0,0,0,0
10,327,0,0,0,0,0,0.08,0,0,0,0.01,0.85,0,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
29,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
19,329,0,0.01,0,0.02,0,0,0.01,0,0.05,0,0.03,0,0,0,0.01,0,0,0,0.02,0.35,0.06,0,0.01,0,0.06,0.25,0.09,0,0,0
19,330,0,0,0,0.05,0,0,0,0,0.01,0,0,0,0,0,0,0.29,0.02,0,0,0.48,0.03,0,0,0,0.02,0,0.07,0,0,0
8,331,0,0,0,0.23,0,0,0,0.01,0.32,0,0,0,0,0.02,0,0.3,0,0,0,0.02,0,0,0,0,0,0,0.07,0,0,0
5,332,0,0.01,0,0.07,0,0.53,0,0,0,0,0.14,0,0,0,0,0.04,0,0,0,0.04,0.02,0,0.01,0,0.13,0,0,0,0,0
9,333,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0
3,334,0,0,0,0.59,0.02,0,0,0,0.01,0,0,0,0,0,0,0.06,0,0,0,0.15,0.12,0,0,0,0,0,0.01,0,0,0
15,335,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.56,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0
15,336,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.66,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0
19,337,0,0,0,0.02,0,0,0,0,0.12,0,0,0,0,0,0,0.07,0,0,0,0.57,0,0,0.03,0,0.03,0.02,0.14,0,0,0
24,338,0,0,0,0,0.18,0,0,0.02,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.02,0.04,0,0.45,0,0,0,0,0
19,339,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.68,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
27,340,0,0.01,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.07,0,0,0.03,0,0,0,0,0.69,0,0
11,341,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,342,0,0,0,0,0.01,0,0,0,0,0.28,0,0,0,0,0,0.02,0,0,0,0.43,0.24,0,0,0,0,0,0,0,0,0
15,343,0,0,0,0.03,0.01,0,0,0,0.02,0,0,0,0,0,0,0.66,0,0,0,0.26,0.02,0,0,0,0,0,0,0,0,0
15,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0
19,345,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0.02,0,0.02,0,0,0.6,0.07,0,0.05,0,0.04,0.03,0.1,0.01,0,0
9,346,0,0.01,0,0,0,0,0.01,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.11,0
19,347,0,0,0,0.02,0,0,0,0,0,0.02,0.05,0,0,0,0,0.39,0.03,0,0,0.44,0,0,0.03,0,0,0,0,0,0,0
19,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.7,0.27,0,0,0,0,0,0,0,0,0
15,349,0,0,0,0.09,0.01,0,0,0,0.16,0,0.01,0,0,0.01,0,0.29,0.02,0,0,0.09,0.21,0,0,0,0.03,0,0.04,0,0,0
0,350,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
19,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.24,0,0,0,0,0,0,0,0,0
3,352,0,0,0.04,0.52,0,0,0,0,0.04,0,0.02,0,0,0,0,0.15,0,0,0.17,0.02,0,0,0,0,0,0,0,0,0,0
2,353,0,0,0.58,0.1,0.13,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
19,354,0,0,0,0.01,0.12,0,0,0,0.03,0,0,0,0,0.08,0.04,0,0,0,0.01,0.25,0.13,0,0.08,0,0.15,0,0.06,0,0,0
10,355,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.09,0
22,356,0,0,0.24,0,0,0,0,0.27,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0
19,357,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0.04,0,0,0.88,0.01,0,0,0,0,0,0.01,0,0,0
8,358,0,0,0,0,0,0,0,0,0.38,0,0,0.02,0,0,0,0.27,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0
4,359,0,0,0,0.11,0.29,0,0,0,0.05,0,0.02,0,0,0,0,0.04,0,0,0,0.04,0.05,0,0,0,0.11,0,0,0.28,0,0
15,360,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.68,0.01,0,0,0.14,0,0,0,0,0,0,0.02,0,0,0
11,361,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,362,0,0,0,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.35,0.03,0,0,0,0,0,0.01,0,0,0
15,363,0,0,0,0.17,0,0.03,0,0,0.05,0,0,0,0,0.01,0,0.38,0,0,0,0,0.24,0,0,0,0.07,0,0.02,0,0,0
15,364,0,0,0.06,0,0.17,0,0,0,0.01,0,0,0,0,0,0,0.69,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0
0,365,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
