abcdefgayy,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
demihomo,0,0,0.11,0.03,0.25,0.04,0,0.03,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.35,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0
LuciDeacon,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony_Jorden,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
tasha_amy92,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.04,0,0.87,0.02,0,0,0,0,0,0,0,0,0,0,0
CajsaJacobsen,0.07,0,0.32,0,0,0,0,0.2,0.02,0,0,0,0.02,0,0.01,0,0,0.01,0,0,0,0,0,0.01,0,0.04,0,0.27,0.01,0,0,0,0,0,0,0,0,0,0,0
Ellie_Macintyre,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0.76,0,0,0,0,0,0,0,0,0,0,0,0
TayelfylorKloss,0,0,0.24,0,0,0,0,0.26,0.35,0,0,0,0.02,0,0,0,0,0,0,0.04,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daddylyrical,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
firripwang,0.02,0,0.05,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
IamCj005,0,0,0,0,0.02,0.04,0,0.01,0,0.02,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0.02,0.09,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0
Mw2Alsaif,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OutSpoken_PB,0,0,0.45,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stephengood08,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.6,0.21,0,0,0,0,0,0,0,0,0,0,0
temporlarriefix,0,0,0.16,0,0,0,0,0.28,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OhHi_ImDamoo,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
wtvmollie,0.02,0,0.62,0,0.03,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.1,0.14,0.02,0,0,0,0,0,0,0,0,0,0,0,0
PureSoccerTV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EServanF,0.01,0,0.04,0.03,0.07,0,0,0.01,0,0,0.01,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.13,0.12,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
hidayahaha,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ank_yuma1209,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0
CiscoEngineers,0,0,0,0,0,0.91,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
ontarioweeds,0,0,0.57,0,0,0,0,0.24,0.02,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
kina_yanae15,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wssx_,0,0,0.29,0,0,0,0,0.52,0,0,0,0.06,0,0,0,0,0,0,0,0.04,0,0,0.01,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0
opalitetears,0,0,0.66,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0
jaileneeeeee_,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhitneyEricksen,0,0,0.92,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
nmpanek,0,0,0,0,0,0.22,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0.33,0.18,0,0.2,0,0,0,0,0,0,0,0,0,0,0
samacharsar,0,0,0,0,0,0.17,0.09,0.34,0,0,0,0,0.1,0.08,0,0.1,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0
bxndhearts,0,0,0.32,0,0.03,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.19,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
Jag3Dagster,0.04,0,0.01,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0
NotMyMoney_,0,0,0,0,0.04,0.05,0.01,0.17,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0
MeLza_17,0.02,0,0,0.02,0,0.01,0,0.01,0,0,0.08,0.02,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0.67,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0
SevenEasyWays,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RaceLies,0.02,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0
TikeGooden,0,0,0,0,0.49,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
CheennyC,0,0,0.47,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_NYOx,0,0,0.45,0.05,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheresmyCARlos,0,0,0.08,0,0.67,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
WlassM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saamhmz,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.9,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owen_main,0,0,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.06,0.01,0.56,0.01,0,0,0,0,0,0,0,0,0,0,0
ARTORICAL,0.02,0,0,0,0.05,0,0,0.06,0,0,0.03,0.05,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.35,0.28,0,0.1,0,0,0,0,0,0,0,0,0,0,0
brilicarixx,0.01,0,0.61,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.01,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LostAtSea96,0,0,0.89,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freudianquips,0,0,0.23,0,0.16,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.44,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
D_Banx,0,0,0.05,0,0.13,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
FaiiFanism,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CandisHooley,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imbackUmbach,0,0,0.55,0,0.3,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
TitosTweets,0,0,0.01,0,0.53,0,0,0.02,0,0,0.4,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ovidiuebufnila,0.02,0,0,0,0,0.14,0,0,0,0.69,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
NareshI87476843,0,0,0,0.1,0,0,0,0.02,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindouush_,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DawayneGadis,0,0,0.31,0,0,0.02,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0.08,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
Missus_Johnson,0,0,0,0,0.03,0,0,0.04,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.33,0,0.56,0.02,0,0,0,0,0,0,0,0,0,0,0
rhylie_pantts,0,0,0.72,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.08,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0
danaalarbeed_,0,0,0.94,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syqinnygenes,0,0,0.23,0.03,0.07,0.01,0,0.09,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.31,0,0.16,0.02,0,0,0,0,0,0,0,0,0,0,0
wana35584931,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0
political_ppl,0,0,0,0,0,0.03,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.61,0,0,0.09,0,0,0,0,0,0,0,0,0,0
mr_solivigant,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0
ashishkelo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VennStRecords,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.22,0,0,0.26,0,0,0,0,0,0,0,0.04,0,0.35,0.1,0,0,0,0,0,0,0,0,0,0,0
dbigmark,0,0,0.01,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sailonnarry,0.01,0,0.08,0,0.02,0,0,0.58,0,0,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.23,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
OSimoka,0.03,0.01,0,0,0.1,0.16,0,0.13,0,0,0,0.06,0.11,0,0.01,0,0,0.04,0,0,0,0,0,0.01,0.04,0,0.11,0,0.16,0,0,0,0,0,0,0,0,0,0,0
G_Amber,0,0,0.1,0,0.1,0,0,0.09,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0.03,0.23,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0
07307jcsc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amerr_aref,0,0,0.22,0.42,0.04,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.12,0.02,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0
aida_almiron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L_PVCO,0,0.02,0.02,0,0.68,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarlaA_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwan_alshehri83,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0
Anna8x8,0,0,0.55,0,0.12,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0
DayleGifford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0
norma_dunham,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.01,0,0.01,0.76,0,0,0,0,0,0,0,0,0,0.01,0,0.06,0,0,0,0,0,0,0,0,0,0,0
HanFreakinSolo,0.01,0,0.03,0,0.17,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.62,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
longliveniya,0,0,0.36,0,0.04,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0
ItsSubject,0.08,0,0,0,0.4,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.27,0,0,0,0,0,0.03,0.04,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0
UpasanaGagan,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nokidrauhls,0,0,0.25,0,0,0,0,0.64,0,0.01,0,0,0,0,0,0,0.05,0,0,0.02,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DapperDonDevin,0,0,0.39,0,0.04,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
__bartonn,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0
boobearluvx,0.05,0,0.21,0.01,0.08,0,0,0.23,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0.11,0.09,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0
vaalouuz,0,0,0.1,0,0,0,0,0.05,0,0,0,0.03,0,0,0,0,0.74,0.02,0.02,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0
PoloVargas_3,0,0,0.15,0,0.41,0,0,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MorenaCardella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DarkheartUnique,0,0,0.21,0,0.06,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.35,0.02,0,0,0,0,0,0,0,0,0,0,0
jordangroeningx,0,0,0.88,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
