text
wew mesti lah
Wew sunlight filter game strong
Wahh lucky Alhamdulillah. Thank taxi uncle!!
Skills karat alr takpe feeling feeling
Cant wait play hockey saturdayyyy
Selfie greatest threat Israel.
Yayyy Midst iTunes! And Spotify! Check em guys
type person says hi cats.
So hungry ya
NOOO HAHA
crash lecture hahaha
HAHA JIMMY FALLON
respond event organised US pick-up artist Daryush Valizadeh
Boko Haram Committed A Massacre Last Weekend And The World Goes On In Silence
SO CUTE
ur cat runs batteries
When bae can't see adorable
Fairy lights
ader start see things ader. HAHA omg kidding
walao took hour 8 minute duration WHAT. SOS
If scene overall moves forward
Honestly quite sick transcribing interviews ha. Ha.
I CANT STOP LAUGHING
Interviewee dissertation signs emails xx haha cute
YAY
Haha feel weird watching Zayn's Pillowtalk
Coldplay Hymn For The Weekend via
geramnyaaa
Hahahaha
Budak perempuan zaman sekarang
TODAY'S T COVER: Will guitar-based rock still place
Spotted cuties brekfast table hehehe
GIVE IT TO ME NOW. IM 1000% FOR THIS.
Purity Ring @ Laneway Festival Singapore 2016
yezzz went didnt anything though!
This 3rd grader going places
Short trip Johor leggo
haha wah wah whats sudden enthusiasm?
Dang sounds damn
OMG I KNOW THIS SONG!!
What say? &amp; stunning
DAT BASS
ITS A REMIX OF RUSTIEEE
Lostening Flume play outside Gardens Bay. Omg bass though!!
Start something
Just cat chilling top fridge. I feel biting paw
Missing probably biggest Laneway fest yet
Anyone Jumping song I wrote Intriguant 6:20 pm
Laneway HAIZZZ

The elusive opens brand newfourth stage WhiteRoom. Pretty nice right? LanewaySG
Supposed laneway
hahahah baik lah
bitch
Barefaced. Too lazy put stuff ma face thefilterhelps haha
sis went hysterical

combos quite cute
lah lil risky ah white later wana sit grass must think twice :/
nope
But we'll other's backs
Ey cute
jer haha omg thats near seats think!
Back Aliwal. Whaddup intern office
yea! Go tix asap!!
$45 tickets sold alr da heck. But okie $35 can! Hehehe kanch
Delay gratification
Is working really
Appalling
What ethics
What kind horrible operation running
ok lor man
Ok :'( HAVE FUN OMG ITS GON BE A BLAST. K figure outfit hahaha
going ah
Oh wow didnt Intriguant LASALLE alumni!
baik lah midst
In debut
Ni kucing ke jemput jemput
Tinie Tempah: Rapper kakak takes orders curtains?
haha nvm found way!
ohmygoodness hahaha funny ah. Ok lah fun!
Actually first figure FASS yah
NUS thursdays. Now figure LT
notetoself
Why child angel dolls much cute companions Thailand
LOVEEEE errthang
Obviously cut
But still judge
Gentle Bones stages Esplanade Concert Hall debut June
Rob Kardashian Blac Chyna? Really?
much discussion around issue
fml HAHAHAHAHA
Singaporeans street quizzed local justsupportlah
What's musician/DJ/promoter Singapore?
daz right bebeh :/
Everybody chill F haha
Giving year's Laneway miss :/
Ah gembeng hahaha sweet :')
Watch Singapore Idol emotional wedding speech SS2301
stress listen convo
yup be!! Hehe see then!
going 6th feb?
HUH WHY
Drift Easy
Out
Should festival-goers mad there's re-entry Laneway? LanewaySG
yezzzzz
Ayye later
Mood: Cavalier James Vincent McMorrow
need black pair sneaks
getting pretty super realistic 3D sketches
Mission success! Sort haha
I pizza
NUS student since meeting school cancelled
Get unstuck going
This dress COS though
2.20pm
This procrastination stop.
Freakin lame
Primary school kids
Minions ah
Just person issues another person means rest must dislike along

:')
7nightsatsea Sunday
wahhh luck!!!
ok lah enjoy hee. Its art week
gillman barracks? You going ah!
And yay clothes hahaha thanks beb
Alhamdulillah today definitely made last night... Very thankful
Is even proper malay
Tersesat rumah
yeaaa bunga bunga cintasss
Hmm pelamin meh leh
Dik bangun dik... tak baik tidur atas makanan.
Maybe sign
You sis
Haha Jc selfie throwback
Checked Art Stage 2014 together... Wana 2016's?
ok
Grandma's hereee
Mood:
Whoa feeling
biofinity
haha left alr liao
al azhar sedap
Haiyo nvr gona buy brand contacts ever again. So uncomfortable
yea mc backk. Youre sick it?
Eh nice nasi lemak place near school baikkk
It's era Cortez. Don't miss tomorrow's season finale AHSHotel.

MY SLEEPY CUTIE BABY!!!!!!!
bila dah bosan dengan hidup.
else!! Haha them? Virus season ah
TERRORIST BAM BAM
Nak
On side note
Temperature's gone again... Time sleep
While flu fever
miss alr
This ridiculous
okieee :((
The panadol didnt help... Guess clinic later
Strangely motivated stuff feeling well??
Out check Linying MYRNE!!
sedik melaka. Juki
lezgo wheremydaddyattho
Honestly taking long man. I bored.
self timer

Aww cute
Mono
So sleepy already zzz
Finally watched Dilwale expected haha
Wahhh haha surprisingly positive response eh
Because one's wanting LASALLEsighting kiuk
VHAT
must... touch... fish head
SUMMORE GOT TWO CUTIE CATS
HAHA goalz man two
STAR WARS
Sid Dina hilarious HAHA prolly borderline obsessed em
wow shankssss
Damn term's pretty heavy man
The perception local sucks apparently prevalent Sg
Have sia
Found VSCO. Major throwback pj hockey
Check itt
Was actually lookin forward Arts Law class though
HAHA class tonight bye
This engagement ceremony wedding ceremony
If youre bad

Yezz gona try downtown line Rochor
Starting first school 7pm class tomoro heh heh
Not bad eh quite impressed Farihin's knowledge malay songs ahaha ;)
Actually sure ok
Random trip Esplanade. Currently watching Reyza Hamizan band yall sorandom

Singaporean singer-songwriter Linying lands Spotify's US Viral 50 chart
Downtown lineee
friendzoned
She's deadass serious I'm..
1km run ah lets
Greeted cuties Snakeweed Studios
please do. Later boomerang
HAHAHA da Ramlal
Just posted photo
prolly start summarising bloody articles
Breathe
later sleepover ah HAHA
Somehow waking exactly/about 9.15am lately
How
bojio
bojop
Obviously words
Wana buy shoe which? Sneaks heels hmm
Sending waiting emails really gives anxiety ha ha joke
Miss cutie
And what's next
Just 14 weeks school....
mood Paramore ahhh
Haiya sad tonight
Anyway Kunto Aji's voice really similar John Legend's eh. Or maybe
foreveranxious
Hate waiting emails. Make anxious
When Orchard Road lit literally catches fire
LMAOOO EVERY DAMN KDRAMA CLIFFHANGER
Arts management courses gaining popularity
I bout feeling

ah cute lah tu. thanks fam
Shoutout Adele's makeup artist.
The watch Tanya's vlogs
Bang bang bang

Actually cant really decide depressing
AHS 1 depressing second
Tsk giving much anxiety
HAHAHA WHAT
VIDEO: The moment wrong crowned LIVE television... sun7 MissUniverse2015
79USD scarf?? Ermahgerdz thanks
hahaha thanks!
yea right! Case tak tau main/lembik hahaha
karma slapping hahaha
Jialat
Butterscotch cafe! At Redhill
yup!
fun! And pain haha. Takes used to. Go!! Wah thought went alr
So kental. Bruised hitting em balls

You joke
Always think youre right opinions ok
chey supportlocal
highhhh beach!
Owww
Honestly Jaden Smith's feed ok whatever makes happy
To Malay Malay
The number times questions asked...
wahhh baikk
omg Ismail ah? Hahaha
eat fries eh
Revel
Wahhh sia
damnnn
You stalk lor pls. Just admit
hehehe
We caught Stopgap find kept DIY debut album
Of Monsters And Men return Singapore headlining show
Sorry sayang sorry.
aww nothing much lah really
yea nice right! cos brainchild couple middle kind aesthetics
shush
rud eh farihin
Astaghfirullah
Just wana dungaree 4ever
Cos anything
hahahhaha yay blanje
Hokay definitely need pair chelsea boots
elfie turns vampire rub belly
Yay
I choose
EYYY
Seriously pfft
hehe lets wait yours!
Asos package
Got glimpse photoshoot show's promo intern period
This baby mall flirting lol
MY CAT LITERALLY THREW A PIECE OF PAPER AT ME AND THEN WALKED AWAY HOW FUCKING RUDE
Heheheheh
Woohoo Emperor's New Clothes half hour's time! So excitedd! Happy (super) belated bday
On bucket list.
Just posted photo
EH YOUR CANDY WITH ME
haiz nvm bored alr
join friday qt coffeebucks. Need
pfft
eh guys saturday birthday party ehh lupe haha
jiayouz
Thanks
means eat PMS!
My appetite need maintain man. I literally wana eat freakin
nice. Good luck!
yes brah ehks

miss isit

Back panel discussion. In baju kurung.
supportlocal
*so much fun damz
lav ittt
GGMU
Gol dan Gincu much watch lah haha
But really liked Fazura Gol dan Gincu though
*wana
looking forward upcoming eps! Reallyyy wana wth happened vampire kids
yea point contemplate whether dead
thats see guess. But still need watch really grasp whats really happening ah
So constant battle
He's state major denial
overall feel he's really confused ah. Summore negativity he's experiencing...
John's defo lost Ok take words
watched it! Why confused!! Its James March sort brainwashed serial murderer
Baik Rustie
haiz nak ngan si fifa jer
somebody alert Freelee banana girl
Permission speak
Whoopsie Audrey bf came docent duty... Haha cute lah
SCREAM QUEENSSS
Macam commemorate official closure tstm kb
Why sign again. Pls calm ya
Last revision boy FINALLYYYY
hahaha saw alr word doc!
OK NVM saw
wu ngia bo again? haha
HAHAHAHA
Oh wait Tuesday
Cute. Happy Monday!
Hmm
Whilst local authority cannot conjure industry nothing
YEAAA really point. Satu satu kecik kecik cili padi
This 4th Impact group damn power pls. They song werk
Fat cat
Aiyay craving sweet potato fries
Sorry mustve annoying
cos nvr buyearly bird
huh early bird end alr hahaha
Jialat prolly wont even tickets
WHAT
Aka probably
Singapore:InsideOut till 6 Dec. Art
Ahhh many cute things Aforarcade dammit
Chocolate Chip Cookie &amp; Ice Cream Bowl
Cant wait this!
And really wana wear tulle maxi skirt haha gila
Alr thinking bout wear convocation........
Yes MYRNE YES
What nonsense
Ok funny. I give 9/11
Two shows poppin' weekend:
Just reminded savage breasts came 2012 GP A Level paper HAHAHAH
HAHAHA boleh lah
haha nervous
cheyyy
Shouldve said hi
What beauty. Myrne Rainflora (feat. JJ)
My ex-colleagues colleagues. Passing legacy.
NationalGallerySingapore opens Nov 24: A guide miss
Home heart is! @ The Float brings Singapore stories amazing ways. 26-29Nov SG50
HAHA bro
Craving Stuff'd. So
F21 sales area lookin thrift store
HAHA
Review sounds awesome Sheryl! I rly feel watchin haha
ahh gift it? haha knew it! Thank Dan
HAHA couldve bump eh
hello pls give attention
We postpone gratification
Adele disguised Adele impersonator
Super intense AHS episode?! Need watch twice alamak cannot
Yay treating AHS later woohoo
Today gig announcements! We're playing 29 Nov together amazing
perx
midstsg Baybeats 2016
Thanks Tycho
Amal's advanced 21st. Lovely
lot paper??
My dear
HE SAID what's wrong? AND KISSED HIM BETTER OH MY GODDDD I LOVE ANIMALLSSSSSS
Braces mudda expensive
No matter busy
Lovely. Oh Wonder Livewire
Another submission
Seven Years forever classic
Ah Saosin
Being around anxious. Really hate
Restless
isnt me...? HAHAHA
Haha cute. Darwin Deez The Mess She Made via
But anyways fun fam
What man didnt even dress 16 hello
The sister's prom! Lawa eh kasut clutch hmm

yes pleaseee hahaha
jiayou jiayou
hahahah wah want!!!
We rely media facts information misleading
Dont whether feel bad
ivp?
Jialat lo

Kinda miss retail
consult!! Maybe he'll give light tomoro
pls pls pls sense
As soon think
LASALLEsighting
Like indie bands
An 18th century copy Quran
die afterwards
Wowza MJC SCAPE Invasion
JANJRISH
Beautiful. Charlie Lim I Only Tell The Truth
